r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,ep_ffi,ep_bf1b1,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
53.333305,100,567.618036,0.53,1.0,53.33,0.0,100.0,0.0,100.0,0.0,0.0,0.0,685.75,8.0,18.22,0.52,0.98
80.000015,100,570.796842,0.8,2.0,80.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,695.87,4.0,35.97,0.75,0.89
83.66671,100,573.720446,0.93,2.0,83.67,0.05,95.0,5.0,95.0,0.0,0.0,0.0,561.77,2.0,32.34,0.75,0.88
57.59997,100,576.374869,0.93,0.0,57.6,0.0,100.0,0.0,100.0,0.0,0.0,0.0,569.56,7.36,18.14,0.62,0.88
85.600044,100,579.17321,0.93,2.0,85.6,0.04,96.0,4.0,96.0,0.0,0.0,0.0,511.75,2.0,33.93,0.75,0.83
42.0,100,581.957982,1.0,1.0,42.0,0.29,71.0,29.0,71.0,0.0,0.0,0.0,646.95,1.0,29.04,0.74,0.83
42.8,100,585.411986,1.0,0.0,42.8,0.28,72.0,28.0,72.0,0.0,0.0,0.0,609.3,1.25,28.45,0.7,0.82
29.8,100,589.378305,-1.0,1.0,29.8,0.35,65.0,35.0,65.0,0.0,0.0,0.0,696.98,1.05,22.71,0.74,0.95
52.799973,100,593.20952,0.53,3.0,52.8,0.0,100.0,0.0,100.0,0.0,0.0,0.0,614.73,8.08,15.56,0.73,0.99
21.400002,100,597.011602,1.0,2.0,21.4,0.39,61.0,39.0,61.0,0.0,0.0,0.0,656.3,1.15,24.12,0.53,0.96
66.53332,100,600.170045,1.0,3.0,66.53,0.13,87.0,13.0,87.0,0.0,0.0,0.0,560.57,2.29,31.77,0.46,1.03
73.73333,100,602.719772,0.53,2.0,73.73,0.0,100.0,0.0,100.0,0.0,0.0,0.0,557.13,4.94,28.04,0.51,0.78
68.79997,100,605.321542,0.53,3.0,68.8,0.0,100.0,0.0,100.0,0.0,0.0,0.0,623.43,5.68,27.56,0.51,0.67
50.13332,100,608.364892,1.0,0.0,50.13,0.17,83.0,17.0,83.0,0.0,0.0,0.0,643.95,3.87,21.2,0.48,0.68
23.333332,100,611.232224,-1.0,3.0,23.33,0.37,63.0,37.0,63.0,0.0,0.0,0.0,642.75,1.63,24.89,0.67,0.89
80.000015,100,614.224573,0.8,3.0,80.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,557.91,4.0,39.22,0.75,0.93
52.799973,100,617.336139,0.53,2.0,52.8,0.0,100.0,0.0,100.0,0.0,0.0,0.0,666.27,8.08,19.27,0.74,1.02
0.0,100,621.990705,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,457.41,16.0,9.79,0.75,0.73
53.799973,100,624.450467,0.53,3.0,53.8,0.0,100.0,0.0,100.0,0.0,0.0,0.0,685.55,7.93,20.89,0.75,0.99
50.66667,100,627.713022,-1.0,2.0,50.67,0.24,76.0,24.0,76.0,0.0,0.0,0.0,705.95,1.26,33.38,0.59,0.97
80.133354,100,631.394582,0.8,3.0,80.13,0.0,100.0,0.0,100.0,0.0,0.0,0.0,700.85,3.98,33.09,0.74,0.75
93.600044,100,635.3898,0.93,3.0,93.6,0.04,96.0,4.0,96.0,0.0,0.0,0.0,407.39,2.0,38.3,0.75,0.92
53.799973,100,638.237815,0.53,0.0,53.8,0.0,100.0,0.0,100.0,0.0,0.0,0.0,711.26,7.93,16.89,0.75,0.87
30.0,100,641.746596,-1.0,1.0,30.0,0.35,65.0,35.0,65.0,0.0,0.0,0.0,500.82,1.0,20.26,0.75,0.99
73.13336,100,645.232847,-1.0,2.0,73.13,0.09,91.0,9.0,91.0,0.0,0.0,0.0,527.68,2.46,29.75,0.72,0.92
25.533333,100,647.713526,1.0,0.0,25.53,0.37,63.0,37.0,63.0,0.0,0.0,0.0,603.49,1.11,21.01,0.73,0.81
46.79999,100,650.703588,-1.0,2.0,46.8,0.24,76.0,24.0,76.0,0.0,0.0,0.0,750.0,2.03,34.48,0.38,0.97
27.8,100,654.798533,1.0,0.0,27.8,0.36,64.0,36.0,64.0,0.0,0.0,0.0,684.7,1.05,27.91,0.74,0.95
38.933315,100,658.331006,0.0,2.0,38.93,0.0,100.0,0.0,100.0,0.0,0.0,0.0,704.08,10.16,22.02,0.46,0.9
53.59997,100,661.017228,0.53,0.0,53.6,0.0,100.0,0.0,100.0,0.0,0.0,0.0,516.21,7.96,19.05,0.74,0.9
34.066658,100,664.529643,0.0,3.0,34.07,0.0,100.0,0.0,100.0,0.0,0.0,0.0,585.49,10.89,13.66,0.56,0.98
32.0,100,668.197846,1.0,1.0,32.0,0.34,66.0,34.0,66.0,0.0,0.0,0.0,686.14,1.0,27.14,0.75,0.84
79.73335,100,673.002136,0.8,3.0,79.73,0.0,100.0,0.0,100.0,0.0,0.0,0.0,709.88,4.04,31.87,0.75,0.85
24.0,100,676.817708,1.0,2.0,24.0,0.38,62.0,38.0,62.0,0.0,0.0,0.0,609.66,1.0,33.13,0.75,1.05
79.73335,100,679.311642,0.8,2.0,79.73,0.0,100.0,0.0,100.0,0.0,0.0,0.0,584.15,4.04,40.43,0.74,0.88
68.80003,100,682.756569,0.93,0.0,68.8,0.12,88.0,12.0,88.0,0.0,0.0,0.0,652.88,2.23,29.34,0.74,0.91
53.333305,100,686.201327,0.53,1.0,53.33,0.0,100.0,0.0,100.0,0.0,0.0,0.0,750.0,8.0,17.42,0.75,0.98
38.799995,100,690.659263,1.0,2.0,38.8,0.3,70.0,30.0,70.0,0.0,0.0,0.0,419.29,1.26,29.02,0.71,0.75
20.0,100,694.662922,1.0,3.0,20.0,0.4,60.0,40.0,60.0,0.0,0.0,0.0,725.98,1.0,27.83,0.75,0.98
34.0,100,698.124641,1.0,3.0,34.0,0.33,67.0,33.0,67.0,0.0,0.0,0.0,569.14,1.0,30.88,0.72,1.05
80.533356,100,702.105205,0.8,1.0,80.53,0.0,100.0,0.0,100.0,0.0,0.0,0.0,473.41,3.92,36.92,0.6,1.0
80.20002,100,705.670701,0.8,2.0,80.2,0.0,100.0,0.0,100.0,0.0,0.0,0.0,561.68,3.97,31.79,0.74,0.88
76.0,100,709.114027,0.8,3.0,76.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,525.79,4.6,33.05,0.72,1.0
-0.06666667,100,711.656794,0.0,0.0,-0.07,0.01,99.0,1.0,99.0,0.0,0.0,0.0,656.49,15.86,11.11,0.74,0.93
6.133333,100,714.170097,1.0,2.0,6.13,0.09,91.0,9.0,91.0,0.0,0.0,0.0,489.86,13.51,11.22,0.64,0.95
78.53335,100,716.495595,0.8,2.0,78.53,0.01,99.0,1.0,99.0,0.0,0.0,0.0,684.11,3.95,35.15,0.74,0.99
44.0,100,718.856536,-1.0,1.0,44.0,0.28,72.0,28.0,72.0,0.0,0.0,0.0,615.41,1.0,27.43,0.75,0.79
75.2,100,721.501141,0.8,2.0,75.2,0.0,100.0,0.0,100.0,0.0,0.0,0.0,522.39,4.72,31.42,0.44,0.76
80.000015,100,724.031045,0.8,2.0,80.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,640.14,4.0,35.77,0.75,1.1
75.93337,100,726.902618,0.93,0.0,75.93,0.09,91.0,9.0,91.0,0.0,0.0,0.0,579.19,2.0,43.7,0.71,0.99
49.866642,100,729.845552,0.53,1.0,49.87,0.0,100.0,0.0,100.0,0.0,0.0,0.0,711.04,8.52,17.26,0.7,0.87
52.799973,100,733.201204,0.53,3.0,52.8,0.0,100.0,0.0,100.0,0.0,0.0,0.0,602.65,8.08,15.76,0.75,1.03
38.0,100,736.385623,-1.0,2.0,38.0,0.31,69.0,31.0,69.0,0.0,0.0,0.0,667.74,1.0,22.46,0.75,1.03
89.33338,100,739.579822,0.93,3.0,89.33,0.02,98.0,2.0,98.0,0.0,0.0,0.0,565.79,2.02,33.44,0.74,1.04
51.066643,100,742.783516,0.53,2.0,51.07,0.03,97.0,3.0,97.0,0.0,0.0,0.0,546.63,7.64,20.75,0.73,0.97
80.000015,100,745.946896,0.8,0.0,80.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,698.5,4.0,33.57,0.75,0.96
72.53331,100,749.010489,0.8,3.0,72.53,0.0,100.0,0.0,100.0,0.0,0.0,0.0,543.47,5.12,29.19,0.6,0.97
84.26671,100,752.099758,0.93,3.0,84.27,0.04,96.0,4.0,96.0,0.0,0.0,0.0,591.85,2.21,34.92,0.73,0.96
67.93331,100,754.961688,0.53,2.0,67.93,0.01,99.0,1.0,99.0,0.0,0.0,0.0,629.35,5.56,27.72,0.38,0.96
79.33335,100,758.092504,0.8,1.0,79.33,0.0,100.0,0.0,100.0,0.0,0.0,0.0,693.12,4.1,34.64,0.74,0.94
78.06668,100,761.056856,0.8,0.0,78.07,0.01,99.0,1.0,99.0,0.0,0.0,0.0,512.29,4.02,38.68,0.72,1.0
79.53336,100,763.732263,0.53,2.0,79.53,0.03,97.0,3.0,97.0,0.0,0.0,0.0,552.09,3.24,30.92,0.5,0.75
